ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Zona_Este,Zona_Norte,Zona_Oeste,Zona_Sur,Sector_Macro_Administración/Servicios Públicos,Sector_Macro_Arte/Cultura,Sector_Macro_Empresa/Finanzas,Sector_Macro_Otros,Sector_Macro_Salud/Bienestar,Sector_Macro_Tecnología/Industria,Campanna_anno_0,Campanna_anno_1,Campanna_anno_3,Campanna_anno_4,Campanna_anno_5,Cluster
CLI1623,0,0,-0.1688664843671359,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.16912185521295078,-0.6273325852581351,0.12752748736171943,1.103038186632265,0.16653596910555918,0,1.2996806660983167,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
CLI1624,1,1,-0.9898159903378331,1,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,0.9900874157737113,0.6826590317992148,-0.8975054206686816,-0.3430196968792461,-0.5351566670307879,1,0.022370306197433933,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3
CLI1625,0,0,0.542623087474135,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.542381630606375,-0.6273325852581351,1.3157327048875602,0.16479327224686985,2.6224601955827738,0,1.6022015408116836,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
CLI1626,0,0,-0.93508602327312,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,0.9353563784029939,0.6826590317992148,-1.0537270136037962,0.21315641216364278,-0.5351566670307879,1,0.5131263918435626,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3
CLI1627,1,1,-0.49724628675541477,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.497508079437255,0.6826590317992148,-0.7529248652248434,-1.7536112777851238,-0.5351566670307879,1,-1.315444228646122,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CLI1629,1,0,-1.4823856939202513,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.4826667521101675,1.992650648856565,-1.1806482281931494,2.5458718608159914,-0.5351566670307879,1,-0.09863804368791285,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI163,0,0,-1.0992759244672594,1,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,1.099549490515146,0.6826590317992148,-1.0669503280356343,1.2110491991130579,-0.5351566670307879,0,0.3383365531202839,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3
CLI1630,0,0,-0.7161661550142674,0,-0.49668670800331816,-0.7327433459424082,0.8048431541524768,0.7164322289201245,0.6826590317992148,-1.069945352244555,-1.7536112777851238,-0.5351566670307879,0,-0.4549404072392117,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CLI1631,1,0,-0.8256260891436936,0,-0.49668670800331816,-0.7327433459424082,0.8048431541524768,0.8258943036615592,0.6826590317992148,-0.7093839944140256,-0.7879605841135572,-0.5351566670307879,0,1.4206890159836634,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CLI1632,1,0,-0.4425163196907016,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.4427770420665376,0.6826590317992148,0.16239408994481427,-0.4542549186878239,0.16653596910555918,0,0.04926105061639988,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
CLI1633,1,1,2.293982033544956,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-2.2937748264693307,-1.937324202315485,0.43177673907546765,-0.6557680016743779,0.16653596910555918,0,-1.3557803452745711,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
CLI1634,0,1,-0.3877863526259885,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.38804600469582023,0.6826590317992148,-0.37908368307174134,1.2142734084408429,0.16653596910555918,0,0.7618657777189977,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
CLI1635,1,0,0.10478335095642985,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.10453333164063605,-0.6273325852581351,1.6827361902618057,0.006807015185411543,0.16653596910555918,1,0.2778323781776105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
CLI1636,1,0,-0.7708961220789805,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.7711632662908419,0.6826590317992148,-0.8166115120824574,-0.0463924387230387,-0.5351566670307879,0,0.7013616027763242,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CLI1637,1,1,-0.9898159903378331,1,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,0.9900874157737113,0.6826590317992148,-0.7726185621457649,-0.8621173986526091,-0.5351566670307879,1,0.6610254861478753,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3
CLI1638,0,0,-1.5371156609849645,0,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,1.537397789480885,1.992650648856565,-1.027167364958651,1.8784605299645245,-0.5351566670307879,0,1.5887561686022007,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3
CLI1639,1,1,-1.3181957927261119,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.3184736399980155,1.992650648856565,-1.1388026541043623,-1.5166318921929363,-0.5351566670307879,0,-0.3608228017728309,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
CLI164,1,1,-0.3877863526259885,0,-0.49668670800331816,0.624361163194121,1.4517222900212665,0.38804600469582023,0.6826590317992148,-0.3420131947500068,0.3985484485112724,-0.5351566670307879,0,0.47279027521511363,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2
CLI1640,0,0,-1.3181957927261119,0,-1.7616449947948984,-0.7327433459424082,2.098601425890056,1.3184736399980155,1.992650648856565,-1.231535384799433,1.3787080841578707,-0.5351566670307879,0,-1.3893937757982786,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI1641,0,0,-0.11413651730242273,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.11439081784223341,-0.6273325852581351,0.4137783388765767,0.03743700379936774,-0.5351566670307879,0,1.4744705048215954,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CLI1642,1,1,1.5277624946389716,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.5275403032792876,-0.6273325852581351,1.6553571482010125,0.6677699273813085,2.6224601955827738,0,1.8912770433155677,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CLI1643,0,1,-0.05940655023770959,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,0.05965978047151605,-0.6273325852581351,-0.6966975239441636,-0.4977817446129195,-0.5351566670307879,1,-0.9322511206758574,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2
CLI1644,0,1,2.731821770062661,0,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-2.73162312543507,-1.937324202315485,0.1366538347153172,-1.0330004930252068,-0.5351566670307879,1,-0.21964639357325963,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
CLI1645,0,0,-1.0445459574025462,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.0448184531444287,0.6826590317992148,-1.0600843763114107,0.48882630968924856,-0.5351566670307879,1,-1.0398140983517212,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI1646,1,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,0.05965978047151605,-0.6273325852581351,0.9408743447012399,-1.7503870684573388,1.2190749233100797,0,-1.2818307981224148,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
CLI1647,1,1,-0.8256260891436936,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.8258943036615592,0.6826590317992148,-0.7192732252925371,1.1771950011713168,-0.5351566670307879,1,-0.25998251020170854,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CLI1648,0,1,0.9804628239918401,1,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,-0.980229929572114,-0.6273325852581351,-0.8192109670562376,-0.08830715998424192,-0.5351566670307879,0,-1.3423349730650882,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI1649,0,1,-0.3330563855612753,1,0.7682715787882621,1.9814656723306503,0.8048431541524768,0.3333149673251029,0.6826590317992148,1.7672749868003954,-0.7879605841135572,-0.5351566670307879,0,-0.817965456895252,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CLI165,0,0,-0.7161661550142674,0,-0.49668670800331816,-0.7327433459424082,1.4517222900212665,0.7164322289201245,0.6826590317992148,-1.0223922791915983,0.027764375816013154,-0.5351566670307879,0,-0.14569684642110328,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI1651,1,1,0.10478335095642985,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.10453333164063605,-0.6273325852581351,-0.6562929520691024,-0.7492700721801389,-0.5351566670307879,0,1.7097645184875474,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
CLI1652,1,0,-1.4276557268555383,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.4279357147394502,1.992650648856565,-0.9216351440122497,2.10093097358168,-0.5351566670307879,0,-1.4835113812646594,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
CLI1653,0,1,0.43316315334470873,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.43291955586494024,-0.6273325852581351,1.2036170816706069,-1.993814872705096,0.16653596910555918,0,-0.25998251020170854,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI1654,1,1,-0.4425163196907016,1,-0.49668670800331816,0.624361163194121,0.8048431541524768,0.4427770420665376,0.6826590317992148,0.6891510364250714,0.43562685578079835,-0.5351566670307879,0,1.098000082956072,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2
CLI1655,0,0,-0.1688664843671359,0,0.7682715787882621,-0.7327433459424082,0.15796401828368692,0.16912185521295078,-0.6273325852581351,-0.11741463402632694,-0.5654901404964017,-0.5351566670307879,0,-0.6902344209051638,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
CLI1656,1,1,0.159513318021143,0,0.7682715787882621,-0.7327433459424082,1.4517222900212665,-0.15926436901135343,-0.6273325852581351,-0.8999353459702587,-0.4977817446129195,-0.5351566670307879,1,0.6677481722526167,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2
CLI1657,0,0,-0.8256260891436936,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.8258943036615592,0.6826590317992148,-0.9701206302623232,0.21315641216364278,-0.5351566670307879,0,-1.7994776281875093,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CLI1658,0,0,-1.2634658256613989,0,-1.7616449947948984,-0.7327433459424082,1.4517222900212665,1.2637426026272982,1.992650648856565,-1.0749464775745452,0.7661083118787468,-0.5351566670307879,0,0.08959716724484881,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
CLI1659,1,1,-0.2783264184965622,1,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,0.2785839299543855,0.6826590317992148,0.6149535498908679,-0.4913333259573498,0.16653596910555918,0,0.29127775038709347,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CLI166,1,1,0.9804628239918401,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.980229929572114,-0.6273325852581351,-0.1860176413778296,0.2582953427526309,0.16653596910555918,0,0.8895968137090859,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI1660,1,1,1.1446527251859797,1,0.7682715787882621,0.624361163194121,0.8048431541524768,-1.144423041684266,-0.6273325852581351,0.19929504859434577,-0.970128411133402,1.2190749233100797,0,-1.1675451343418095,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
CLI1661,1,1,0.9804628239918401,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-0.980229929572114,-0.6273325852581351,-0.5152442647961611,-0.6235259083965292,-0.5351566670307879,0,0.9635463608612422,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
CLI1663,0,1,2.731821770062661,0,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-2.73162312543507,-1.937324202315485,1.7224061335573204,-0.21405132376785158,2.6224601955827738,0,1.071109338537106,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
CLI1665,1,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,0.8048431541524768,0.05965978047151605,-0.6273325852581351,-0.550280397051459,0.7951261958288106,-0.5351566670307879,0,-1.369225717484054,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
CLI1666,0,1,1.5824924617036848,0,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-1.582271340650005,-0.6273325852581351,0.9359862391527185,0.762884102550962,2.6224601955827738,0,0.9299329303375348,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
CLI1667,1,0,-0.49724628675541477,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.497508079437255,0.6826590317992148,-0.9177642164969465,0.3614700412417465,-0.5351566670307879,0,1.965226590467724,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
CLI1668,1,1,-0.11413651730242273,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,0.11439081784223341,-0.6273325852581351,-0.9807727446657484,0.5113957749837427,-0.5351566670307879,0,-1.160822448237068,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI1669,1,1,-0.2783264184965622,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,0.2785839299543855,0.6826590317992148,-0.22014961538137787,1.140116593901791,0.16653596910555918,0,-1.1070409593991362,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2
CLI167,0,1,0.10478335095642985,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-0.10453333164063605,-0.6273325852581351,-0.9520092102819635,0.5113957749837427,-0.5351566670307879,1,-0.7238478514288712,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI1670,0,1,-0.8803560562084067,1,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.8806253410322765,0.6826590317992148,-0.7855310721785641,0.06484278308553908,-0.5351566670307879,1,0.3786726697487328,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
CLI1671,0,0,-0.3330563855612753,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.3333149673251029,0.6826590317992148,-0.5445446431419224,0.6951757066674799,-0.5351566670307879,1,-0.5893941293340415,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
CLI1672,0,1,1.8014123299625373,0,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.8011954901328744,-1.937324202315485,1.4283286621757554,0.3534095179222843,2.6224601955827738,1,0.2778323781776105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
CLI1673,1,1,-0.1688664843671359,1,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,0.16912185521295078,-0.6273325852581351,-0.4421204661859104,-0.4542549186878239,0.16653596910555918,0,0.18371477271122966,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
CLI1674,1,1,0.43316315334470873,1,0.7682715787882621,0.624361163194121,0.8048431541524768,-0.43291955586494024,-0.6273325852581351,1.5677950725081349,-0.7186400835661827,1.2190749233100797,1,0.19716014492071263,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4
CLI1675,1,1,0.37843318627999556,1,0.7682715787882621,1.9814656723306503,0.15796401828368692,-0.3781885184942229,-0.6273325852581351,0.9963105475116386,-1.889028069552088,1.2190749233100797,0,-0.06502461316420541,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4
CLI1676,1,0,-1.2634658256613989,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.2637426026272982,1.992650648856565,-0.9082140449628412,1.2110491991130579,-0.5351566670307879,0,-0.11208341589739583,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,3
CLI1677,1,0,-0.4425163196907016,1,-0.49668670800331816,-0.7327433459424082,0.15796401828368692,0.4427770420665376,0.6826590317992148,-0.6459516420647161,-0.009314031453512773,-0.5351566670307879,0,-1.7725868837685435,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
CLI1678,1,0,-0.4425163196907016,1,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.4427770420665376,0.6826590317992148,1.8950721046961314,0.17607800489411685,0.16653596910555918,0,1.608924226916425,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
CLI1679,0,1,0.37843318627999556,1,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,-0.3781885184942229,-0.6273325852581351,-0.18759991831839146,-0.592895919782573,0.16653596910555918,1,0.6072439973099434,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
CLI168,0,1,0.32370321921528245,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-0.32345748112350553,-0.6273325852581351,-0.08958351283965885,-1.0958725749170117,-0.5351566670307879,0,0.8559833831853785,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2
CLI1680,1,0,-1.2634658256613989,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,1.2637426026272982,1.992650648856565,-0.9439848057976856,2.5458718608159914,-0.5351566670307879,0,-0.6902344209051638,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
CLI1681,0,0,-0.3877863526259885,0,-0.49668670800331816,-0.7327433459424082,-1.1357942534538927,0.38804600469582023,0.6826590317992148,-0.8643906246983516,0.8064109284760576,-0.5351566670307879,0,-0.7641839680573201,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
CLI1682,1,1,1.3088426263801192,1,0.7682715787882621,1.9814656723306503,0.8048431541524768,-1.308616153796418,-0.6273325852581351,-0.47839981603736403,-0.7186400835661827,-0.5351566670307879,0,-0.024688496535756485,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2
CLI1683,0,0,-1.0445459574025462,1,-1.7616449947948984,-0.7327433459424082,-1.1357942534538927,1.0448184531444287,0.6826590317992148,-0.8380005057254095,2.6022955240522263,-0.5351566670307879,1,-0.47510846555343617,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CLI1684,1,1,0.7068129886682745,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,-0.7065747427185272,-0.6273325852581351,0.418327385080692,-1.7503870684573388,1.2190749233100797,0,-1.6246877894642306,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
CLI1685,1,1,1.3088426263801192,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-1.308616153796418,-0.6273325852581351,1.2281141193039482,-0.6557680016743779,0.16653596910555918,0,-1.4095618341125031,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
CLI1686,0,1,1.691952395833111,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-1.6917334153914398,-1.937324202315485,-0.3188441395489227,0.2582953427526309,0.16653596910555918,1,-0.844856201314218,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
CLI1687,1,1,0.43316315334470873,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.43291955586494024,-0.6273325852581351,1.4138056202570273,-1.889028069552088,0.16653596910555918,0,0.9769917330707253,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4
CLI1689,1,1,-0.3330563855612753,0,0.7682715787882621,1.9814656723306503,0.15796401828368692,0.3333149673251029,0.6826590317992148,1.3066063575339624,0.7322541139370058,-0.5351566670307879,1,0.6744708583573583,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
CLI169,1,0,-0.7161661550142674,1,-0.49668670800331816,-0.7327433459424082,1.4517222900212665,0.7164322289201245,0.6826590317992148,-1.0524555410622731,0.5468620775893761,-0.5351566670307879,0,-1.6381331616737136,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
CLI1690,1,1,0.7068129886682745,0,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.7065747427185272,-0.6273325852581351,-0.4226810637732935,0.19542326086082604,-0.5351566670307879,0,-0.293595940725416,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI1691,1,1,0.159513318021143,0,0.7682715787882621,0.624361163194121,-1.1357942534538927,-0.15926436901135343,-0.6273325852581351,1.420530297254415,-1.8164833596769285,2.6224601955827738,0,-1.4566206368456935,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
CLI1692,0,0,-0.2783264184965622,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,0.2785839299543855,0.6826590317992148,2.0208348665254303,0.17607800489411685,5.429230740128163,0,-1.382671089693537,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI1693,0,1,1.0899227581212665,1,0.7682715787882621,1.9814656723306503,-0.48891511758510287,-1.0896920043135487,-0.6273325852581351,1.5814704660658478,-0.6557680016743779,0.16653596910555918,0,0.4257314724819232,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4
CLI1694,0,1,-0.3877863526259885,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.38804600469582023,0.6826590317992148,1.8612226801462548,-0.7879605841135572,0.16653596910555918,0,1.5820334824974591,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CLI1695,0,0,-0.93508602327312,0,-1.7616449947948984,-0.7327433459424082,2.7454805617588462,0.9353563784029939,0.6826590317992148,-0.8300326111318659,-1.9873664540495264,-0.5351566670307879,0,1.071109338537106,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3
CLI1696,0,0,-0.7161661550142674,1,-0.49668670800331816,-0.7327433459424082,2.098601425890056,0.7164322289201245,0.6826590317992148,-0.7404079244271845,-0.4542549186878239,-0.5351566670307879,0,0.7685884638237391,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3
CLI1697,1,0,-0.7708961220789805,1,-0.49668670800331816,-0.7327433459424082,-0.48891511758510287,0.7711632662908419,0.6826590317992148,-1.024765694602441,0.2502348194331687,-0.5351566670307879,1,-0.2330917657827426,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
CLI1698,0,0,-0.7708961220789805,0,-0.49668670800331816,-0.7327433459424082,0.15796401828368692,0.7711632662908419,0.6826590317992148,-0.9712790830223774,1.2142734084408429,-0.5351566670307879,0,1.0374959080133985,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
CLI1699,1,0,-0.05940655023770959,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,0.05965978047151605,-0.6273325852581351,-0.6261166704169587,-0.30916549893750506,-0.5351566670307879,0,1.1450588856892625,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
CLI17,0,0,-0.1688664843671359,0,0.7682715787882621,-0.7327433459424082,-0.48891511758510287,0.16912185521295078,-0.6273325852581351,-0.2783548028377599,-0.7138037695745054,-0.5351566670307879,0,0.7484204055095146,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
CLI170,0,1,-0.22359645143184903,1,0.7682715787882621,-0.7327433459424082,0.15796401828368692,0.22385289258366817,-0.6273325852581351,-0.9646109159157239,-0.12054925326209055,-0.5351566670307879,0,-1.5776289867310402,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CLI1700,1,1,1.4183025605095454,1,0.7682715787882621,0.624361163194121,-0.48891511758510287,-1.4180782285378528,-0.6273325852581351,0.30934806079949523,-1.0330004930252068,0.16653596910555918,0,-1.698637336616387,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
CLI1701,0,0,1.691952395833111,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.6917334153914398,-1.937324202315485,0.5236053115187888,0.7306420092731133,0.16653596910555918,0,0.7013616027763242,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
CLI1702,0,1,0.8162729227977008,0,0.7682715787882621,-0.7327433459424082,0.15796401828368692,-0.8160368174599618,-0.6273325852581351,-0.6791794578165147,-1.889028069552088,-0.5351566670307879,0,0.3181684948060594,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
CLI1704,1,1,-0.4425163196907016,1,-0.49668670800331816,0.624361163194121,-0.48891511758510287,0.4427770420665376,0.6826590317992148,-0.8621867389597119,-1.9873664540495264,-0.5351566670307879,0,-0.7036797931146468,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
CLI1705,0,0,-1.372925759790825,0,-1.7616449947948984,-0.7327433459424082,-1.1357942534538927,1.373204677368733,1.992650648856565,-1.2224938022819367,-0.23500868439845318,-0.5351566670307879,0,-0.4146042906107628,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3
CLI1706,1,1,0.21424328508585613,0,0.7682715787882621,0.624361163194121,1.4517222900212665,-0.2139954063820708,-0.6273325852581351,-0.2497042882354437,-0.05606506670639329,-0.5351566670307879,0,-1.7188053949306115,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2
CLI1707,0,0,-1.0992759244672594,1,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.099549490515146,0.6826590317992148,-0.8789136666170799,2.491060302243649,-0.5351566670307879,1,0.23077357544442006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
CLI1708,0,1,-0.1688664843671359,0,0.7682715787882621,0.624361163194121,-0.48891511758510287,0.16912185521295078,-0.6273325852581351,1.4230449873920936,-0.38009810414877204,2.6224601955827738,0,0.6475801139383923,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
CLI1709,1,0,-0.8803560562084067,1,-0.49668670800331816,-0.7327433459424082,0.8048431541524768,0.8806253410322765,0.6826590317992148,-1.0676284467244466,-0.9362742131916609,-0.5351566670307879,0,-1.685191964406904,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
CLI171,1,1,0.925732856927127,0,0.7682715787882621,0.624361163194121,-0.48891511758510287,-0.9254988922013966,-0.6273325852581351,-0.9549477246001498,0.16479327224686985,-0.5351566670307879,0,-0.6028395015435245,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
CLI1710,1,0,-1.372925759790825,0,-1.7616449947948984,-0.7327433459424082,0.15796401828368692,1.373204677368733,1.992650648856565,-0.9495792849803865,-0.40105546477937365,-0.5351566670307879,0,-0.3137639990396405,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
CLI1711,1,1,1.3635725934448322,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-1.3633471911671355,-0.6273325852581351,-0.6947479327138285,-1.9793059307300642,-0.5351566670307879,0,1.729932576801772,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
CLI1712,1,1,-0.9898159903378331,1,-1.7616449947948984,-0.7327433459424082,-0.48891511758510287,0.9900874157737113,0.6826590317992148,-1.0125595582038212,0.2502348194331687,-0.5351566670307879,0,-0.9053603762568914,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CLI1713,0,0,-0.9898159903378331,0,-1.7616449947948984,-0.7327433459424082,0.8048431541524768,0.9900874157737113,0.6826590317992148,-0.8036142372135566,1.1771950011713168,-0.5351566670307879,0,-1.2078812509702583,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3
CLI1714,1,1,0.4878931204094219,1,0.7682715787882621,-0.7327433459424082,-1.1357942534538927,-0.4876505932356576,-0.6273325852581351,0.20358980029015647,0.22766535413867467,0.16653596910555918,1,-1.2952761703318978,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
CLI1715,1,1,0.159513318021143,1,0.7682715787882621,0.624361163194121,0.15796401828368692,-0.15926436901135343,-0.6273325852581351,0.28030197696203857,-0.08830715998424192,1.2190749233100797,0,0.5669078806814944,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
